date,day_of_week,month,meal_type,people_served,food_prepared_kg,food_consumed_kg,food_wasted_kg,temperature,rainfall,festival,special_event
2025-10-17,4,10,Breakfast,142,70.78,51.21,19.57,20.4,0.0,0,0
2025-10-17,4,10,Lunch,306,176.91,155.61,21.29,21.0,0.0,0,0
2025-10-17,4,10,Dinner,259,115.63,98.98,16.65,31.0,0.0,0,1
2025-10-18,5,10,Breakfast,89,45.7,38.31,7.39,22.2,0.0,0,0
2025-10-18,5,10,Lunch,170,94.65,78.55,16.11,24.8,1.0,0,0
2025-10-18,5,10,Dinner,132,73.8,59.36,14.45,23.4,0.5,0,0
2025-10-19,6,10,Breakfast,83,41.07,32.77,8.3,21.3,3.6,0,0
2025-10-19,6,10,Lunch,162,69.33,57.43,11.91,15.9,0.0,0,0
2025-10-19,6,10,Dinner,113,59.36,52.35,7.01,21.5,0.0,0,0
2025-10-20,0,10,Breakfast,179,89.31,81.48,7.83,23.4,0.0,0,0
2025-10-20,0,10,Lunch,302,121.92,112.43,9.49,24.7,0.0,0,0
2025-10-20,0,10,Dinner,215,93.4,72.51,20.89,29.8,0.0,0,0
2025-10-21,1,10,Breakfast,142,57.61,49.39,8.22,20.5,0.0,0,0
2025-10-21,1,10,Lunch,270,137.26,99.21,38.05,25.9,3.1,0,0
2025-10-21,1,10,Dinner,218,118.02,105.93,12.08,30.8,0.6,0,0
2025-10-22,2,10,Breakfast,138,68.28,61.44,6.83,21.9,0.0,0,0
2025-10-22,2,10,Lunch,312,158.88,119.71,39.16,32.2,0.0,0,0
2025-10-22,2,10,Dinner,194,108.15,102.31,5.84,15.1,0.0,0,0
2025-10-23,3,10,Breakfast,147,84.48,60.91,23.57,28.3,0.0,0,0
2025-10-23,3,10,Lunch,334,136.4,111.55,24.86,30.8,0.0,0,0
2025-10-23,3,10,Dinner,182,108.45,78.31,30.13,16.9,0.0,0,0
2025-10-24,4,10,Breakfast,162,78.75,63.18,15.56,24.8,0.0,0,0
2025-10-24,4,10,Lunch,294,123.4,105.48,17.92,28.3,0.2,0,0
2025-10-24,4,10,Dinner,176,87.44,82.59,4.85,25.4,0.0,0,0
2025-10-25,5,10,Breakfast,97,54.72,40.05,14.67,23.3,0.0,0,0
2025-10-25,5,10,Lunch,184,109.53,84.37,25.16,27.3,0.0,0,0
2025-10-25,5,10,Dinner,141,61.78,51.79,10.0,26.4,0.0,0,0
2025-10-26,6,10,Breakfast,76,41.22,34.83,6.39,22.5,0.0,0,0
2025-10-26,6,10,Lunch,169,81.7,64.35,17.35,26.3,0.0,0,0
2025-10-26,6,10,Dinner,122,60.71,56.57,4.14,19.5,0.0,0,0
2025-10-27,0,10,Breakfast,194,109.46,88.54,20.92,16.2,0.0,0,0
2025-10-27,0,10,Lunch,292,172.73,158.38,14.35,21.0,0.0,0,0
2025-10-27,0,10,Dinner,222,128.96,106.49,22.46,22.6,0.0,0,0
2025-10-28,1,10,Breakfast,149,83.86,74.99,8.87,25.5,0.0,0,0
2025-10-28,1,10,Lunch,328,143.94,105.45,38.49,28.4,0.0,0,0
2025-10-28,1,10,Dinner,211,105.73,91.13,14.6,35.5,0.0,0,0
2025-10-29,2,10,Breakfast,168,73.77,69.59,4.19,5.8,0.0,0,0
2025-10-29,2,10,Lunch,278,155.33,139.22,16.11,22.6,0.0,0,0
2025-10-29,2,10,Dinner,180,87.06,73.11,13.94,21.1,3.5,0,0
2025-10-30,3,10,Breakfast,130,73.85,57.67,16.18,23.9,0.0,0,0
2025-10-30,3,10,Lunch,307,178.54,141.19,37.35,23.7,0.0,0,0
2025-10-30,3,10,Dinner,163,89.96,82.16,7.8,25.0,0.0,0,0
2025-10-31,4,10,Breakfast,224,122.25,114.69,7.56,21.2,0.0,0,1
2025-10-31,4,10,Lunch,340,171.63,141.81,29.82,24.1,0.0,0,0
2025-10-31,4,10,Dinner,200,94.42,84.94,9.48,27.3,0.4,0,0
2025-11-01,5,11,Breakfast,97,47.25,36.55,10.69,38.0,3.3,0,0
2025-11-01,5,11,Lunch,168,93.05,70.83,22.22,24.9,0.0,0,0
2025-11-01,5,11,Dinner,132,56.44,48.14,8.29,17.6,0.0,0,0
2025-11-02,6,11,Breakfast,78,31.78,22.46,9.33,25.5,0.0,0,0
2025-11-02,6,11,Lunch,200,100.52,88.28,12.24,20.7,0.0,0,0
2025-11-02,6,11,Dinner,115,60.88,50.14,10.74,22.0,0.0,0,0
2025-11-03,0,11,Breakfast,182,97.51,89.55,7.96,29.0,0.0,0,0
2025-11-03,0,11,Lunch,254,146.92,103.97,42.95,15.3,0.0,0,0
2025-11-03,0,11,Dinner,215,100.22,72.41,27.8,29.2,0.1,0,0
2025-11-04,1,11,Breakfast,190,105.16,97.41,7.75,20.5,0.0,0,0
2025-11-04,1,11,Lunch,296,142.19,120.0,22.19,27.8,0.7,0,0
2025-11-04,1,11,Dinner,210,97.01,91.46,5.55,32.6,0.0,0,0
2025-11-05,2,11,Breakfast,146,71.07,66.25,4.82,24.2,0.0,0,0
2025-11-05,2,11,Lunch,336,194.94,184.05,10.89,33.8,0.7,0,0
2025-11-05,2,11,Dinner,224,104.01,74.76,29.25,23.3,1.3,0,0
2025-11-06,3,11,Breakfast,151,72.76,55.55,17.21,25.4,0.0,0,0
2025-11-06,3,11,Lunch,323,159.82,119.61,40.21,27.1,0.0,0,0
2025-11-06,3,11,Dinner,177,101.64,90.16,11.48,28.1,1.0,0,0
2025-11-07,4,11,Breakfast,166,79.33,65.67,13.66,25.5,0.0,0,0
2025-11-07,4,11,Lunch,293,170.1,159.99,10.11,24.1,0.0,0,0
2025-11-07,4,11,Dinner,209,106.8,94.59,12.22,30.0,0.0,0,0
2025-11-08,5,11,Breakfast,78,42.98,38.15,4.83,22.1,0.0,0,0
2025-11-08,5,11,Lunch,150,62.22,57.42,4.8,27.5,1.3,0,0
2025-11-08,5,11,Dinner,122,71.6,57.86,13.75,27.2,3.7,0,0
2025-11-09,6,11,Breakfast,104,59.95,48.62,11.32,13.5,0.0,0,0
2025-11-09,6,11,Lunch,184,77.25,71.63,5.62,19.7,0.0,0,0
2025-11-09,6,11,Dinner,112,64.4,54.97,9.43,21.8,0.0,0,0
2025-11-10,0,11,Breakfast,136,74.3,60.17,14.13,22.0,0.0,0,0
2025-11-10,0,11,Lunch,244,133.0,95.37,37.63,23.0,0.0,0,0
2025-11-10,0,11,Dinner,203,88.69,71.9,16.78,25.8,1.3,0,0
2025-11-11,1,11,Breakfast,137,57.98,48.63,9.35,25.9,0.0,0,0
2025-11-11,1,11,Lunch,296,135.28,101.31,33.97,26.3,0.0,0,0
2025-11-11,1,11,Dinner,214,102.49,81.29,21.2,19.5,0.0,0,0
2025-11-12,2,11,Breakfast,147,81.04,69.1,11.94,18.5,0.0,0,0
2025-11-12,2,11,Lunch,283,124.25,92.11,32.14,19.0,0.0,0,0
2025-11-12,2,11,Dinner,214,123.14,112.91,10.23,21.5,0.0,0,0
2025-11-13,3,11,Breakfast,149,79.01,58.35,20.66,23.4,0.0,0,0
2025-11-13,3,11,Lunch,315,129.02,103.47,25.55,19.6,0.0,0,0
2025-11-13,3,11,Dinner,214,100.73,82.66,18.07,20.1,0.0,0,0
2025-11-14,4,11,Breakfast,186,82.36,57.77,24.59,21.6,0.0,0,0
2025-11-14,4,11,Lunch,357,178.67,166.03,12.64,30.2,0.0,0,1
2025-11-14,4,11,Dinner,219,118.97,93.52,25.45,30.2,0.0,0,0
2025-11-15,5,11,Breakfast,100,48.17,37.92,10.25,21.8,0.3,0,0
2025-11-15,5,11,Lunch,183,107.69,101.94,5.75,23.4,0.0,0,0
2025-11-15,5,11,Dinner,113,59.76,53.15,6.61,23.7,0.0,0,0
2025-11-16,6,11,Breakfast,105,52.37,37.39,14.99,28.2,2.4,0,0
2025-11-16,6,11,Lunch,214,108.04,81.81,26.23,25.3,0.0,0,0
2025-11-16,6,11,Dinner,142,73.13,67.46,5.67,23.4,0.0,0,1
2025-11-17,0,11,Breakfast,182,77.49,70.81,6.68,23.2,1.3,0,0
2025-11-17,0,11,Lunch,306,160.7,144.37,16.33,29.6,0.1,0,0
2025-11-17,0,11,Dinner,165,86.0,80.62,5.39,27.2,0.0,0,0
2025-11-18,1,11,Breakfast,188,76.65,68.1,8.56,21.2,0.0,0,1
2025-11-18,1,11,Lunch,312,142.33,132.02,10.31,13.7,0.0,0,0
2025-11-18,1,11,Dinner,163,77.41,55.75,21.66,22.6,0.0,0,0
2025-11-19,2,11,Breakfast,125,57.11,51.68,5.44,32.3,0.0,0,0
2025-11-19,2,11,Lunch,252,107.24,83.45,23.8,31.4,0.0,0,0
2025-11-19,2,11,Dinner,208,100.33,82.12,18.21,37.9,0.0,0,0
2025-11-20,3,11,Breakfast,145,63.87,58.92,4.95,30.7,0.0,0,0
2025-11-20,3,11,Lunch,270,140.13,109.47,30.66,24.9,0.0,0,0
2025-11-20,3,11,Dinner,190,108.82,86.28,22.54,27.7,0.0,0,0
2025-11-21,4,11,Breakfast,139,61.11,43.17,17.94,28.2,0.0,0,0
2025-11-21,4,11,Lunch,294,137.56,119.68,17.88,25.2,0.0,0,0
2025-11-21,4,11,Dinner,187,106.92,85.63,21.29,27.5,0.0,0,0
2025-11-22,5,11,Breakfast,106,49.9,46.05,3.85,27.5,0.8,0,0
2025-11-22,5,11,Lunch,175,83.68,78.37,5.3,23.7,0.0,0,0
2025-11-22,5,11,Dinner,105,57.47,46.81,10.66,28.9,0.0,0,0
2025-11-23,6,11,Breakfast,95,43.7,32.92,10.77,33.9,0.0,0,0
2025-11-23,6,11,Lunch,194,96.23,88.3,7.93,26.9,0.0,0,0
2025-11-23,6,11,Dinner,117,59.27,43.53,15.74,28.1,0.0,0,0
2025-11-24,0,11,Breakfast,162,93.21,81.0,12.21,16.6,0.0,0,0
2025-11-24,0,11,Lunch,233,133.97,124.73,9.24,26.0,0.0,0,0
2025-11-24,0,11,Dinner,204,83.31,77.21,6.11,27.6,0.0,0,0
2025-11-25,1,11,Breakfast,132,74.74,52.61,22.13,10.4,0.0,0,0
2025-11-25,1,11,Lunch,282,127.16,118.39,8.77,33.0,0.0,0,0
2025-11-25,1,11,Dinner,228,108.0,94.85,13.15,27.0,0.0,0,0
2025-11-26,2,11,Breakfast,143,61.01,52.7,8.32,24.4,0.0,0,0
2025-11-26,2,11,Lunch,249,104.03,95.22,8.81,30.4,0.4,0,0
2025-11-26,2,11,Dinner,158,74.84,53.24,21.6,25.6,0.0,0,0
2025-11-27,3,11,Breakfast,121,68.22,64.75,3.48,26.5,0.0,0,0
2025-11-27,3,11,Lunch,253,146.99,123.47,23.52,19.7,0.0,0,0
2025-11-27,3,11,Dinner,186,91.9,71.56,20.34,35.3,3.2,0,0
2025-11-28,4,11,Breakfast,237,136.27,122.25,14.02,29.4,0.0,1,0
2025-11-28,4,11,Lunch,308,163.6,140.76,22.84,22.5,0.0,0,0
2025-11-28,4,11,Dinner,131,63.91,56.66,7.25,34.3,5.3,0,0
2025-11-29,5,11,Breakfast,79,44.8,35.83,8.97,22.3,0.0,0,0
2025-11-29,5,11,Lunch,176,94.3,79.28,15.01,30.8,0.0,0,0
2025-11-29,5,11,Dinner,164,96.5,91.7,4.8,22.5,2.3,1,0
2025-11-30,6,11,Breakfast,86,40.73,32.74,7.99,14.4,3.9,0,0
2025-11-30,6,11,Lunch,196,88.29,68.97,19.32,22.4,0.4,0,0
2025-11-30,6,11,Dinner,127,56.1,46.09,10.02,27.5,0.0,0,0
2025-12-01,0,12,Breakfast,151,78.53,74.15,4.38,26.0,0.0,0,0
2025-12-01,0,12,Lunch,302,156.06,135.44,20.63,23.7,0.0,0,0
2025-12-01,0,12,Dinner,218,96.21,82.3,13.91,18.9,0.0,0,0
2025-12-02,1,12,Breakfast,140,62.36,49.73,12.63,23.1,0.8,0,0
2025-12-02,1,12,Lunch,317,128.37,102.18,26.2,32.1,4.9,0,0
2025-12-02,1,12,Dinner,185,83.2,67.23,15.97,27.2,0.0,0,0
2025-12-03,2,12,Breakfast,177,97.88,90.91,6.97,21.1,0.0,0,0
2025-12-03,2,12,Lunch,245,119.57,107.49,12.08,17.0,0.0,0,0
2025-12-03,2,12,Dinner,204,103.19,94.83,8.35,20.6,0.0,0,0
2025-12-04,3,12,Breakfast,145,70.35,52.54,17.81,16.2,0.0,0,0
2025-12-04,3,12,Lunch,346,176.72,155.42,21.3,24.3,0.0,0,0
2025-12-04,3,12,Dinner,197,89.62,68.85,20.77,26.7,0.0,0,0
2025-12-05,4,12,Breakfast,126,67.39,50.62,16.77,29.4,0.0,0,0
2025-12-05,4,12,Lunch,306,129.36,95.04,34.32,24.4,0.0,0,0
2025-12-05,4,12,Dinner,180,81.45,62.01,19.44,19.7,0.0,0,0
2025-12-06,5,12,Breakfast,92,47.61,37.11,10.5,23.9,0.8,0,0
2025-12-06,5,12,Lunch,187,79.73,69.05,10.68,33.4,0.0,0,0
2025-12-06,5,12,Dinner,102,41.27,29.42,11.85,23.3,0.0,0,0
2025-12-07,6,12,Breakfast,91,53.72,50.29,3.43,23.2,0.0,0,0
2025-12-07,6,12,Lunch,204,106.2,89.71,16.49,27.5,0.0,0,0
2025-12-07,6,12,Dinner,124,50.29,45.68,4.6,24.3,0.0,0,0
2025-12-08,0,12,Breakfast,157,89.78,71.9,17.88,21.2,0.0,0,0
2025-12-08,0,12,Lunch,289,170.6,159.78,10.82,19.2,0.0,0,0
2025-12-08,0,12,Dinner,193,100.27,90.22,10.05,23.6,1.0,0,0
2025-12-09,1,12,Breakfast,153,84.41,66.93,17.48,25.7,0.0,0,0
2025-12-09,1,12,Lunch,408,238.41,210.15,28.27,29.1,0.0,1,0
2025-12-09,1,12,Dinner,227,101.14,75.84,25.3,23.5,1.2,0,0
2025-12-10,2,12,Breakfast,143,70.97,50.47,20.5,32.6,0.0,0,0
2025-12-10,2,12,Lunch,299,166.71,127.28,39.43,24.4,0.0,0,0
2025-12-10,2,12,Dinner,221,108.4,99.76,8.64,28.8,0.0,0,0
2025-12-11,3,12,Breakfast,145,72.67,58.11,14.56,30.9,0.0,0,0
2025-12-11,3,12,Lunch,270,124.49,115.95,8.54,23.9,0.0,0,0
2025-12-11,3,12,Dinner,187,110.03,91.6,18.43,31.7,0.0,0,0
2025-12-12,4,12,Breakfast,166,82.18,61.49,20.69,22.8,0.0,0,0
2025-12-12,4,12,Lunch,301,150.25,140.12,10.13,25.9,0.0,0,0
2025-12-12,4,12,Dinner,205,100.2,82.27,17.93,26.1,0.0,0,0
2025-12-13,5,12,Breakfast,89,42.71,40.43,2.29,23.6,0.4,0,0
2025-12-13,5,12,Lunch,163,72.95,52.54,20.4,24.1,0.0,0,0
2025-12-13,5,12,Dinner,133,71.46,53.81,17.64,17.6,0.0,0,0
2025-12-14,6,12,Breakfast,84,38.88,35.28,3.61,33.8,0.0,0,0
2025-12-14,6,12,Lunch,206,98.99,77.79,21.2,17.0,0.0,0,0
2025-12-14,6,12,Dinner,113,54.59,48.96,5.64,32.1,0.0,0,0
2025-12-15,0,12,Breakfast,179,107.38,83.44,23.94,35.2,0.0,0,0
2025-12-15,0,12,Lunch,322,185.69,137.43,48.26,26.7,0.0,0,0
2025-12-15,0,12,Dinner,175,83.36,73.77,9.59,18.7,0.0,0,0
2025-12-16,1,12,Breakfast,171,91.86,64.71,27.15,17.9,0.0,0,0
2025-12-16,1,12,Lunch,312,167.85,158.26,9.59,32.7,0.0,0,0
2025-12-16,1,12,Dinner,180,97.49,88.54,8.95,23.6,4.7,0,0
2025-12-17,2,12,Breakfast,146,73.27,68.6,4.67,25.9,0.0,0,0
2025-12-17,2,12,Lunch,301,161.28,137.37,23.91,28.0,0.0,0,0
2025-12-17,2,12,Dinner,203,91.5,83.95,7.55,30.5,0.3,0,0
2025-12-18,3,12,Breakfast,145,60.91,54.12,6.79,31.6,0.0,0,0
2025-12-18,3,12,Lunch,248,106.72,91.97,14.75,22.9,0.0,0,0
2025-12-18,3,12,Dinner,211,114.58,98.52,16.05,26.2,0.2,0,0
2025-12-19,4,12,Breakfast,176,87.04,80.51,6.53,20.4,0.0,0,0
2025-12-19,4,12,Lunch,270,119.61,103.35,16.26,18.7,3.2,0,0
2025-12-19,4,12,Dinner,192,90.3,66.98,23.32,30.5,3.3,0,0
2025-12-20,5,12,Breakfast,112,45.36,40.66,4.7,24.5,0.5,0,1
2025-12-20,5,12,Lunch,178,73.52,52.38,21.14,24.1,0.3,0,0
2025-12-20,5,12,Dinner,139,80.92,71.12,9.8,24.6,0.0,0,0
2025-12-21,6,12,Breakfast,96,47.65,38.13,9.52,23.3,0.0,0,0
2025-12-21,6,12,Lunch,171,82.18,57.87,24.31,33.3,0.0,0,0
2025-12-21,6,12,Dinner,133,76.87,65.5,11.36,22.5,0.0,0,0
2025-12-22,0,12,Breakfast,108,60.09,47.4,12.69,17.7,13.2,0,0
2025-12-22,0,12,Lunch,308,132.1,100.16,31.94,31.0,0.0,0,0
2025-12-22,0,12,Dinner,179,77.48,58.82,18.66,21.5,0.0,0,0
2025-12-23,1,12,Breakfast,150,69.87,60.32,9.55,16.2,1.2,0,0
2025-12-23,1,12,Lunch,249,116.28,94.89,21.39,27.7,0.0,0,0
2025-12-23,1,12,Dinner,199,117.39,111.42,5.97,20.1,0.0,0,0
2025-12-24,2,12,Breakfast,124,54.71,43.81,10.9,31.6,0.2,0,0
2025-12-24,2,12,Lunch,285,163.29,134.44,28.84,26.1,0.0,0,0
2025-12-24,2,12,Dinner,236,100.4,72.89,27.51,33.8,0.0,0,0
2025-12-25,3,12,Breakfast,160,86.67,74.18,12.49,20.3,0.0,0,0
2025-12-25,3,12,Lunch,327,150.91,142.79,8.11,31.7,0.0,0,0
2025-12-25,3,12,Dinner,207,87.53,72.94,14.59,22.9,0.0,0,0
2025-12-26,4,12,Breakfast,159,89.36,81.3,8.06,27.2,0.0,0,0
2025-12-26,4,12,Lunch,326,146.61,118.45,28.16,25.1,0.0,0,0
2025-12-26,4,12,Dinner,214,85.96,62.54,23.42,18.3,0.0,0,0
2025-12-27,5,12,Breakfast,83,47.44,41.25,6.19,21.2,0.7,0,0
2025-12-27,5,12,Lunch,148,84.98,77.97,7.01,27.7,0.0,0,0
2025-12-27,5,12,Dinner,142,84.97,63.37,21.61,16.7,0.0,0,0
2025-12-28,6,12,Breakfast,89,42.63,31.73,10.9,30.4,0.0,0,0
2025-12-28,6,12,Lunch,123,50.47,35.71,14.76,18.2,10.5,0,0
2025-12-28,6,12,Dinner,112,61.75,48.0,13.75,22.6,0.0,0,0
2025-12-29,0,12,Breakfast,159,72.84,57.17,15.67,26.1,0.0,0,0
2025-12-29,0,12,Lunch,282,118.44,100.34,18.1,24.7,3.0,0,0
2025-12-29,0,12,Dinner,202,116.62,101.19,15.43,24.0,0.0,0,0
2025-12-30,1,12,Breakfast,145,73.43,57.95,15.48,28.0,2.8,0,0
2025-12-30,1,12,Lunch,322,179.63,131.59,48.04,28.3,0.0,0,0
2025-12-30,1,12,Dinner,228,128.85,120.37,8.48,32.1,1.0,0,0
2025-12-31,2,12,Breakfast,170,75.37,55.96,19.41,23.4,0.0,0,0
2025-12-31,2,12,Lunch,286,152.99,109.22,43.77,23.5,0.0,0,0
2025-12-31,2,12,Dinner,178,103.09,89.99,13.1,25.0,0.0,0,0
2026-01-01,3,1,Breakfast,139,67.55,47.47,20.08,33.4,0.0,0,0
2026-01-01,3,1,Lunch,321,191.91,176.27,15.64,25.8,0.0,0,0
2026-01-01,3,1,Dinner,269,123.53,113.36,10.16,26.7,0.0,0,1
2026-01-02,4,1,Breakfast,146,63.15,50.33,12.82,17.1,0.0,0,0
2026-01-02,4,1,Lunch,282,117.92,86.35,31.58,27.7,0.0,0,0
2026-01-02,4,1,Dinner,191,97.38,85.74,11.64,27.8,3.5,0,0
2026-01-03,5,1,Breakfast,114,57.25,53.15,4.1,25.5,3.7,0,1
2026-01-03,5,1,Lunch,168,70.56,53.94,16.62,20.1,0.0,0,0
2026-01-03,5,1,Dinner,122,52.66,48.19,4.47,23.2,0.0,0,0
2026-01-04,6,1,Breakfast,89,35.67,29.71,5.95,29.1,0.0,0,0
2026-01-04,6,1,Lunch,164,91.01,85.25,5.76,23.8,0.0,0,0
2026-01-04,6,1,Dinner,128,57.4,51.29,6.12,23.1,0.8,0,0
2026-01-05,0,1,Breakfast,150,89.38,84.01,5.37,28.9,0.0,0,0
2026-01-05,0,1,Lunch,290,164.53,122.35,42.18,28.8,0.5,0,0
2026-01-05,0,1,Dinner,241,117.58,84.09,33.5,24.2,0.0,0,1
2026-01-06,1,1,Breakfast,173,80.92,71.96,8.96,27.1,0.0,0,0
2026-01-06,1,1,Lunch,303,154.97,116.49,38.48,30.2,0.0,0,0
2026-01-06,1,1,Dinner,225,107.82,101.98,5.84,17.5,1.2,0,0
2026-01-07,2,1,Breakfast,155,85.47,75.84,9.63,22.8,0.0,0,0
2026-01-07,2,1,Lunch,301,177.73,159.64,18.08,31.9,0.0,0,0
2026-01-07,2,1,Dinner,285,163.22,127.43,35.78,34.2,1.1,0,1
2026-01-08,3,1,Breakfast,134,77.06,57.59,19.47,13.0,0.0,0,0
2026-01-08,3,1,Lunch,301,123.51,92.98,30.54,22.9,0.0,0,0
2026-01-08,3,1,Dinner,191,97.38,74.81,22.57,24.0,0.0,0,0
2026-01-09,4,1,Breakfast,144,82.74,73.28,9.46,22.2,1.9,0,0
2026-01-09,4,1,Lunch,351,161.58,147.35,14.24,20.0,0.0,0,0
2026-01-09,4,1,Dinner,220,119.8,91.87,27.93,21.0,0.0,0,0
2026-01-10,5,1,Breakfast,82,40.24,34.16,6.09,24.7,3.1,0,0
2026-01-10,5,1,Lunch,186,84.54,64.97,19.57,24.1,2.2,0,0
2026-01-10,5,1,Dinner,111,57.75,54.3,3.45,31.1,0.0,0,0
2026-01-11,6,1,Breakfast,94,37.88,27.74,10.14,20.1,0.0,0,0
2026-01-11,6,1,Lunch,151,78.4,60.65,17.75,22.8,0.0,0,0
2026-01-11,6,1,Dinner,115,51.32,40.33,10.98,19.6,0.0,0,0
2026-01-12,0,1,Breakfast,154,72.84,67.01,5.84,30.0,0.0,0,0
2026-01-12,0,1,Lunch,334,140.67,108.24,32.43,31.3,0.0,0,0
2026-01-12,0,1,Dinner,219,118.38,101.04,17.34,25.6,0.0,0,0
2026-01-13,1,1,Breakfast,156,80.77,62.82,17.95,11.0,0.0,0,0
2026-01-13,1,1,Lunch,293,135.69,121.86,13.82,31.8,0.0,0,0
2026-01-13,1,1,Dinner,189,97.57,76.88,20.69,26.8,0.0,0,0
2026-01-14,2,1,Breakfast,194,102.24,93.43,8.81,27.9,0.0,1,1
2026-01-14,2,1,Lunch,309,135.7,111.45,24.25,21.7,0.0,0,0
2026-01-14,2,1,Dinner,229,104.02,88.81,15.22,24.6,0.0,0,0
2026-01-15,3,1,Breakfast,127,76.0,55.15,20.85,24.3,3.0,0,0
2026-01-15,3,1,Lunch,293,148.56,133.61,14.95,24.2,2.2,0,0
2026-01-15,3,1,Dinner,217,129.41,103.88,25.52,16.7,0.0,0,0
2026-01-16,4,1,Breakfast,153,72.32,61.66,10.65,23.3,0.0,0,0
2026-01-16,4,1,Lunch,336,179.53,143.14,36.39,20.0,0.0,0,0
2026-01-16,4,1,Dinner,199,110.05,98.06,12.0,26.4,0.0,0,0
2026-01-17,5,1,Breakfast,87,52.0,42.51,9.49,22.7,0.0,0,0
2026-01-17,5,1,Lunch,174,82.93,77.62,5.3,27.4,0.0,0,0
2026-01-17,5,1,Dinner,132,66.14,62.15,3.99,16.2,0.0,0,0
2026-01-18,6,1,Breakfast,82,37.95,33.05,4.89,27.7,0.0,0,0
2026-01-18,6,1,Lunch,201,97.75,92.12,5.64,23.0,0.0,0,1
2026-01-18,6,1,Dinner,107,45.21,41.96,3.25,26.3,0.0,0,0
2026-01-19,0,1,Breakfast,131,55.17,41.21,13.95,27.3,4.3,0,0
2026-01-19,0,1,Lunch,300,140.47,121.58,18.9,32.3,0.0,0,0
2026-01-19,0,1,Dinner,197,86.45,74.69,11.75,31.8,0.0,0,0
2026-01-20,1,1,Breakfast,159,89.39,79.87,9.53,22.8,0.0,0,0
2026-01-20,1,1,Lunch,265,108.66,92.6,16.06,24.4,0.0,0,0
2026-01-20,1,1,Dinner,194,79.55,63.57,15.98,26.4,0.0,0,0
2026-01-21,2,1,Breakfast,137,69.25,64.07,5.18,17.9,2.8,0,0
2026-01-21,2,1,Lunch,246,108.52,96.46,12.05,28.5,0.0,0,0
2026-01-21,2,1,Dinner,198,105.47,96.8,8.67,27.8,0.0,0,0
2026-01-22,3,1,Breakfast,166,74.05,65.6,8.45,22.7,0.0,0,0
2026-01-22,3,1,Lunch,485,198.23,193.52,4.71,12.6,0.0,1,0
2026-01-22,3,1,Dinner,207,106.53,95.37,11.16,23.7,0.3,0,0
2026-01-23,4,1,Breakfast,149,79.84,72.49,7.34,25.8,0.0,0,0
2026-01-23,4,1,Lunch,350,143.43,132.19,11.24,36.5,0.0,0,1
2026-01-23,4,1,Dinner,207,92.92,84.39,8.53,17.1,1.3,0,0
2026-01-24,5,1,Breakfast,91,45.64,43.34,2.3,28.8,0.0,0,0
2026-01-24,5,1,Lunch,199,91.56,67.52,24.04,19.6,3.0,0,0
2026-01-24,5,1,Dinner,101,55.8,52.87,2.93,24.1,0.0,0,0
2026-01-25,6,1,Breakfast,98,50.01,42.57,7.43,21.4,0.0,0,0
2026-01-25,6,1,Lunch,201,94.45,71.13,23.31,30.1,0.0,0,0
2026-01-25,6,1,Dinner,110,48.83,34.97,13.86,17.9,0.0,0,0
2026-01-26,0,1,Breakfast,160,89.37,80.53,8.84,20.9,0.0,0,0
2026-01-26,0,1,Lunch,347,184.3,153.99,30.31,21.9,0.0,0,1
2026-01-26,0,1,Dinner,209,99.31,93.91,5.4,28.0,0.0,0,0
2026-01-27,1,1,Breakfast,151,90.28,66.76,23.53,26.6,0.0,0,0
2026-01-27,1,1,Lunch,393,190.63,162.23,28.4,32.3,0.0,0,1
2026-01-27,1,1,Dinner,234,93.66,79.98,13.67,19.5,0.0,0,0
2026-01-28,2,1,Breakfast,142,61.04,51.58,9.46,22.4,0.0,0,0
2026-01-28,2,1,Lunch,327,158.67,148.59,10.08,31.3,0.0,0,0
2026-01-28,2,1,Dinner,183,96.73,88.54,8.19,21.5,0.0,0,0
2026-01-29,3,1,Breakfast,149,75.42,65.67,9.75,19.4,0.0,0,0
2026-01-29,3,1,Lunch,309,165.51,153.19,12.32,29.3,0.0,0,0
2026-01-29,3,1,Dinner,189,80.52,75.84,4.68,31.6,0.0,0,0
2026-01-30,4,1,Breakfast,150,61.05,51.0,10.05,24.7,0.0,0,0
2026-01-30,4,1,Lunch,292,129.44,99.14,30.3,20.8,4.9,0,0
2026-01-30,4,1,Dinner,185,88.34,71.24,17.1,28.3,2.5,0,0
2026-01-31,5,1,Breakfast,106,52.49,42.92,9.57,22.2,0.0,0,0
2026-01-31,5,1,Lunch,172,98.6,90.97,7.63,30.9,0.0,0,0
2026-01-31,5,1,Dinner,108,46.56,39.93,6.63,20.6,2.1,0,0
2026-02-01,6,2,Breakfast,93,43.87,40.74,3.13,28.3,0.5,0,0
2026-02-01,6,2,Lunch,189,95.93,84.39,11.54,32.9,0.0,0,0
2026-02-01,6,2,Dinner,109,58.39,52.02,6.36,28.5,1.1,0,0
2026-02-02,0,2,Breakfast,145,69.44,51.73,17.71,19.1,0.0,0,0
2026-02-02,0,2,Lunch,246,98.79,82.47,16.32,23.1,0.0,0,0
2026-02-02,0,2,Dinner,216,105.66,83.12,22.54,21.7,0.0,0,0
2026-02-03,1,2,Breakfast,159,66.6,56.32,10.27,27.5,0.0,0,0
2026-02-03,1,2,Lunch,287,157.59,120.0,37.59,24.3,0.0,0,0
